,economy,time,EG.ELC.ACCS.ZS
11146,PSS,YR2018,82.9409682652389
11147,PSS,YR2019,84.586390264391
11148,PSS,YR2020,86.4295282485359
11149,PSS,YR2021,85.8698068779362
11150,PSS,YR2022,
11151,PST,YR1960,
11152,PST,YR1961,
11153,PST,YR1962,
11154,PST,YR1963,
11155,PST,YR1964,
11156,PST,YR1965,
11157,PST,YR1966,
11158,PST,YR1967,
11159,PST,YR1968,
11160,PST,YR1969,
11161,PST,YR1970,
11162,PST,YR1971,
11163,PST,YR1972,
11164,PST,YR1973,
11165,PST,YR1974,
11166,PST,YR1975,
11167,PST,YR1976,
11168,PST,YR1977,
11169,PST,YR1978,
11170,PST,YR1979,
11171,PST,YR1980,
11172,PST,YR1981,
11173,PST,YR1982,
11174,PST,YR1983,
11175,PST,YR1984,
11176,PST,YR1985,
11177,PST,YR1986,
11178,PST,YR1987,
11179,PST,YR1988,
11180,PST,YR1989,
11181,PST,YR1990,99.9943911362469
11182,PST,YR1991,99.9957477427997
11183,PST,YR1992,99.997092255925
11184,PST,YR1993,99.9983389769836
11185,PST,YR1994,99.9992621026242
11186,PST,YR1995,99.9997667775816
11187,PST,YR1996,99.9997753503631
11188,PST,YR1997,99.9997839544473
11189,PST,YR1998,99.9997927727937
11190,PST,YR1999,99.9998018502854
11191,PST,YR2000,99.7167845526143
11192,PST,YR2001,99.725937363318
11193,PST,YR2002,99.7300800468961
11194,PST,YR2003,99.7562575417387
11195,PST,YR2004,99.771087769945
11196,PST,YR2005,99.8054547170372
11197,PST,YR2006,99.8046123425908
11198,PST,YR2007,99.8313650657245
11199,PST,YR2008,99.8432343755006
11200,PST,YR2009,99.8615232352633
11201,PST,YR2010,99.87849431182
11202,PST,YR2011,99.8926729105254
11203,PST,YR2012,99.900845925275
11204,PST,YR2013,99.9182376314058
11205,PST,YR2014,99.9318194804008
11206,PST,YR2015,99.9432355974235
11207,PST,YR2016,99.95748721297
11208,PST,YR2017,99.9706771848351
11209,PST,YR2018,99.9822810174663
11210,PST,YR2019,99.9929230772724
11211,PST,YR2020,99.9974571570541
11212,PST,YR2021,99.998768058668
11213,PST,YR2022,
11214,QAT,YR1960,
11215,QAT,YR1961,
11216,QAT,YR1962,
11217,QAT,YR1963,
11218,QAT,YR1964,
11219,QAT,YR1965,
11220,QAT,YR1966,
11221,QAT,YR1967,
11222,QAT,YR1968,
11223,QAT,YR1969,
11224,QAT,YR1970,
11225,QAT,YR1971,
11226,QAT,YR1972,
11227,QAT,YR1973,
11228,QAT,YR1974,
11229,QAT,YR1975,
11230,QAT,YR1976,
11231,QAT,YR1977,
11232,QAT,YR1978,
11233,QAT,YR1979,
11234,QAT,YR1980,
11235,QAT,YR1981,
11236,QAT,YR1982,
11237,QAT,YR1983,
11238,QAT,YR1984,
11239,QAT,YR1985,
11240,QAT,YR1986,
11241,QAT,YR1987,
11242,QAT,YR1988,
11243,QAT,YR1989,
11244,QAT,YR1990,100.0
11245,QAT,YR1991,100.0
11246,QAT,YR1992,100.0
11247,QAT,YR1993,100.0
11248,QAT,YR1994,100.0
11249,QAT,YR1995,100.0
11250,QAT,YR1996,100.0
11251,QAT,YR1997,100.0
11252,QAT,YR1998,100.0
11253,QAT,YR1999,100.0
11254,QAT,YR2000,100.0
11255,QAT,YR2001,100.0
11256,QAT,YR2002,100.0
11257,QAT,YR2003,100.0
11258,QAT,YR2004,100.0
11259,QAT,YR2005,100.0
11260,QAT,YR2006,100.0
11261,QAT,YR2007,100.0
11262,QAT,YR2008,100.0
11263,QAT,YR2009,100.0
11264,QAT,YR2010,100.0
11265,QAT,YR2011,100.0
11266,QAT,YR2012,100.0
11267,QAT,YR2013,100.0
11268,QAT,YR2014,100.0
11269,QAT,YR2015,100.0
11270,QAT,YR2016,100.0
11271,QAT,YR2017,100.0
11272,QAT,YR2018,100.0
11273,QAT,YR2019,100.0
11274,QAT,YR2020,100.0
11275,QAT,YR2021,100.0
11276,QAT,YR2022,
11277,ROU,YR1960,
11278,ROU,YR1961,
11279,ROU,YR1962,
11280,ROU,YR1963,
11281,ROU,YR1964,
11282,ROU,YR1965,
11283,ROU,YR1966,
11284,ROU,YR1967,
11285,ROU,YR1968,
11286,ROU,YR1969,
11287,ROU,YR1970,
11288,ROU,YR1971,
11289,ROU,YR1972,
11290,ROU,YR1973,
11291,ROU,YR1974,
11292,ROU,YR1975,
11293,ROU,YR1976,
11294,ROU,YR1977,
11295,ROU,YR1978,
11296,ROU,YR1979,
11297,ROU,YR1980,
11298,ROU,YR1981,
11299,ROU,YR1982,
11300,ROU,YR1983,
11301,ROU,YR1984,
11302,ROU,YR1985,
11303,ROU,YR1986,
11304,ROU,YR1987,
11305,ROU,YR1988,
11306,ROU,YR1989,
11307,ROU,YR1990,100.0
11308,ROU,YR1991,100.0
11309,ROU,YR1992,100.0
11310,ROU,YR1993,100.0
11311,ROU,YR1994,100.0
11312,ROU,YR1995,100.0
11313,ROU,YR1996,100.0
11314,ROU,YR1997,100.0
11315,ROU,YR1998,100.0
11316,ROU,YR1999,100.0
11317,ROU,YR2000,94.4094619750977
11318,ROU,YR2001,94.6490325927734
11319,ROU,YR2002,94.8800582885742
11320,ROU,YR2003,95.1095504760742
11321,ROU,YR2004,95.3445053100586
11322,ROU,YR2005,95.591926574707
11323,ROU,YR2006,95.8586120605469
11324,ROU,YR2007,96.1461334228516
11325,ROU,YR2008,96.4508819580078
11326,ROU,YR2009,96.7690124511719
11327,ROU,YR2010,97.0966949462891
11328,ROU,YR2011,97.4300842285156
11329,ROU,YR2012,97.7653427124023
11330,ROU,YR2013,98.0986328125
11331,ROU,YR2014,98.4268951416016
11332,ROU,YR2015,98.761360168457
11333,ROU,YR2016,99.1
11334,ROU,YR2017,100.0
11335,ROU,YR2018,99.8226547241211
11336,ROU,YR2019,100.0
11337,ROU,YR2020,99.9952163696289
11338,ROU,YR2021,100.0
11339,ROU,YR2022,
11340,RUS,YR1960,
11341,RUS,YR1961,
11342,RUS,YR1962,
11343,RUS,YR1963,
11344,RUS,YR1964,
11345,RUS,YR1965,
11346,RUS,YR1966,
11347,RUS,YR1967,
11348,RUS,YR1968,
11349,RUS,YR1969,
11350,RUS,YR1970,
11351,RUS,YR1971,
11352,RUS,YR1972,
11353,RUS,YR1973,
11354,RUS,YR1974,
11355,RUS,YR1975,
11356,RUS,YR1976,
11357,RUS,YR1977,
11358,RUS,YR1978,
11359,RUS,YR1979,
11360,RUS,YR1980,
11361,RUS,YR1981,
11362,RUS,YR1982,
11363,RUS,YR1983,
11364,RUS,YR1984,
11365,RUS,YR1985,
11366,RUS,YR1986,
11367,RUS,YR1987,
11368,RUS,YR1988,
11369,RUS,YR1989,
11370,RUS,YR1990,100.0
11371,RUS,YR1991,100.0
11372,RUS,YR1992,100.0
11373,RUS,YR1993,100.0
11374,RUS,YR1994,100.0
11375,RUS,YR1995,100.0
11376,RUS,YR1996,100.0
11377,RUS,YR1997,100.0
11378,RUS,YR1998,100.0
11379,RUS,YR1999,100.0
11380,RUS,YR2000,97.8066482543945
11381,RUS,YR2001,97.8552093505859
11382,RUS,YR2002,97.8952178955078
11383,RUS,YR2003,97.9336853027344
11384,RUS,YR2004,97.9776229858398
11385,RUS,YR2005,98.0340347290039
11386,RUS,YR2006,98.1097030639648
11387,RUS,YR2007,98.2062072753906
11388,RUS,YR2008,98.3199310302734
11389,RUS,YR2009,98.4470520019531
11390,RUS,YR2010,99.2681579589844
11391,RUS,YR2011,99.2094802856445
11392,RUS,YR2012,100.0
11393,RUS,YR2013,100.0
11394,RUS,YR2014,100.0
11395,RUS,YR2015,95.5
11396,RUS,YR2016,99.4102249145508
11397,RUS,YR2017,100.0
11398,RUS,YR2018,100.0
11399,RUS,YR2019,99.7779693603516
11400,RUS,YR2020,99.8977813720703
11401,RUS,YR2021,100.0
11402,RUS,YR2022,
11403,RWA,YR1960,
11404,RWA,YR1961,
11405,RWA,YR1962,
11406,RWA,YR1963,
11407,RWA,YR1964,
11408,RWA,YR1965,
11409,RWA,YR1966,
11410,RWA,YR1967,
11411,RWA,YR1968,
11412,RWA,YR1969,
11413,RWA,YR1970,
11414,RWA,YR1971,
11415,RWA,YR1972,
11416,RWA,YR1973,
11417,RWA,YR1974,
11418,RWA,YR1975,
11419,RWA,YR1976,
11420,RWA,YR1977,
11421,RWA,YR1978,
11422,RWA,YR1979,
11423,RWA,YR1980,
11424,RWA,YR1981,
11425,RWA,YR1982,
11426,RWA,YR1983,
11427,RWA,YR1984,
11428,RWA,YR1985,
11429,RWA,YR1986,
11430,RWA,YR1987,
11431,RWA,YR1988,
11432,RWA,YR1989,
11433,RWA,YR1990,
11434,RWA,YR1991,
11435,RWA,YR1992,2.3
11436,RWA,YR1993,
11437,RWA,YR1994,
11438,RWA,YR1995,
11439,RWA,YR1996,
11440,RWA,YR1997,1.02783596515656
11441,RWA,YR1998,2.17412757873535
11442,RWA,YR1999,3.31557703018188
11443,RWA,YR2000,6.2
11444,RWA,YR2001,4.71917104721069
11445,RWA,YR2002,6.0469560623169
11446,RWA,YR2003,7.3732008934021
11447,RWA,YR2004,8.70491313934326
11448,RWA,YR2005,4.8
11449,RWA,YR2006,11.412540435791
11450,RWA,YR2007,12.796820640564
11451,RWA,YR2008,6.0
11452,RWA,YR2009,15.6132183074951
11453,RWA,YR2010,9.7
11454,RWA,YR2011,10.8
11455,RWA,YR2012,17.5
11456,RWA,YR2013,15.2
11457,RWA,YR2014,19.8
11458,RWA,YR2015,22.8
11459,RWA,YR2016,29.37
11460,RWA,YR2017,34.1
11461,RWA,YR2018,37.9568328857422
11462,RWA,YR2019,46.6
11463,RWA,YR2020,45.1901092529297
11464,RWA,YR2021,48.7004356384277
11465,RWA,YR2022,
11466,SAS,YR1960,
11467,SAS,YR1961,
11468,SAS,YR1962,
11469,SAS,YR1963,
11470,SAS,YR1964,
11471,SAS,YR1965,
11472,SAS,YR1966,
11473,SAS,YR1967,
11474,SAS,YR1968,
11475,SAS,YR1969,
11476,SAS,YR1970,
11477,SAS,YR1971,
11478,SAS,YR1972,
11479,SAS,YR1973,
11480,SAS,YR1974,
11481,SAS,YR1975,
11482,SAS,YR1976,
11483,SAS,YR1977,
11484,SAS,YR1978,
11485,SAS,YR1979,
11486,SAS,YR1980,
11487,SAS,YR1981,
11488,SAS,YR1982,
11489,SAS,YR1983,
11490,SAS,YR1984,
11491,SAS,YR1985,
11492,SAS,YR1986,
11493,SAS,YR1987,
11494,SAS,YR1988,
11495,SAS,YR1989,
11496,SAS,YR1990,
11497,SAS,YR1991,
11498,SAS,YR1992,
11499,SAS,YR1993,46.7350708936835
11500,SAS,YR1994,46.3227012182208
11501,SAS,YR1995,47.8087283639213
11502,SAS,YR1996,48.9012043366902
11503,SAS,YR1997,50.4325625188524
11504,SAS,YR1998,54.357098926135
11505,SAS,YR1999,57.7202797155325
11506,SAS,YR2000,57.8888324876985
11507,SAS,YR2001,59.4887285416987
11508,SAS,YR2002,60.5527363861192
11509,SAS,YR2003,63.2741408011691
11510,SAS,YR2004,62.6972642031871
11511,SAS,YR2005,66.7271002014459
11512,SAS,YR2006,66.9348393352098
11513,SAS,YR2007,70.1180992635938
11514,SAS,YR2008,72.4511661030006
11515,SAS,YR2009,73.7106858515442
11516,SAS,YR2010,75.1065106952735
11517,SAS,YR2011,78.0008905481594
11518,SAS,YR2012,79.4772190069853
11519,SAS,YR2013,81.6694981063373
11520,SAS,YR2014,83.8821694908723
11521,SAS,YR2015,86.7848237276449
11522,SAS,YR2016,88.9127386828549
11523,SAS,YR2017,91.667421202363
11524,SAS,YR2018,94.6197220693194
11525,SAS,YR2019,95.3123071601405
11526,SAS,YR2020,96.1949614877889
11527,SAS,YR2021,98.7680724274461
11528,SAS,YR2022,
11529,SAU,YR1960,
11530,SAU,YR1961,
11531,SAU,YR1962,
11532,SAU,YR1963,
11533,SAU,YR1964,
11534,SAU,YR1965,
11535,SAU,YR1966,
11536,SAU,YR1967,
11537,SAU,YR1968,
11538,SAU,YR1969,
11539,SAU,YR1970,
11540,SAU,YR1971,
11541,SAU,YR1972,
11542,SAU,YR1973,
11543,SAU,YR1974,
11544,SAU,YR1975,
11545,SAU,YR1976,
11546,SAU,YR1977,
11547,SAU,YR1978,
11548,SAU,YR1979,
11549,SAU,YR1980,
11550,SAU,YR1981,
11551,SAU,YR1982,
11552,SAU,YR1983,
11553,SAU,YR1984,
11554,SAU,YR1985,
11555,SAU,YR1986,
11556,SAU,YR1987,
11557,SAU,YR1988,
11558,SAU,YR1989,
11559,SAU,YR1990,100.0
11560,SAU,YR1991,100.0
11561,SAU,YR1992,100.0
11562,SAU,YR1993,100.0
11563,SAU,YR1994,100.0
11564,SAU,YR1995,100.0
11565,SAU,YR1996,100.0
11566,SAU,YR1997,100.0
11567,SAU,YR1998,100.0
11568,SAU,YR1999,100.0
11569,SAU,YR2000,100.0
11570,SAU,YR2001,100.0
11571,SAU,YR2002,100.0
11572,SAU,YR2003,99.9982070922852
11573,SAU,YR2004,100.0
11574,SAU,YR2005,100.0
11575,SAU,YR2006,100.0
11576,SAU,YR2007,100.0
11577,SAU,YR2008,100.0
11578,SAU,YR2009,100.0
11579,SAU,YR2010,100.0
11580,SAU,YR2011,100.0
11581,SAU,YR2012,100.0
11582,SAU,YR2013,100.0
11583,SAU,YR2014,100.0
11584,SAU,YR2015,100.0
11585,SAU,YR2016,99.9
11586,SAU,YR2017,99.97
11587,SAU,YR2018,99.89
11588,SAU,YR2019,99.99
11589,SAU,YR2020,99.99
11590,SAU,YR2021,100.0
11591,SAU,YR2022,
11592,SDN,YR1960,
11593,SDN,YR1961,
11594,SDN,YR1962,
11595,SDN,YR1963,
11596,SDN,YR1964,
11597,SDN,YR1965,
11598,SDN,YR1966,
11599,SDN,YR1967,
11600,SDN,YR1968,
11601,SDN,YR1969,
11602,SDN,YR1970,
11603,SDN,YR1971,
11604,SDN,YR1972,
11605,SDN,YR1973,
11606,SDN,YR1974,
11607,SDN,YR1975,
11608,SDN,YR1976,
11609,SDN,YR1977,
11610,SDN,YR1978,
11611,SDN,YR1979,
11612,SDN,YR1980,
11613,SDN,YR1981,
11614,SDN,YR1982,
11615,SDN,YR1983,
11616,SDN,YR1984,
11617,SDN,YR1985,
11618,SDN,YR1986,
11619,SDN,YR1987,
11620,SDN,YR1988,
11621,SDN,YR1989,
11622,SDN,YR1990,32.8
11623,SDN,YR1991,26.9192943572998
11624,SDN,YR1992,27.4086132049561
11625,SDN,YR1993,27.897253036499
11626,SDN,YR1994,28.3845348358154
11627,SDN,YR1995,28.8697834014893
11628,SDN,YR1996,29.35231590271
11629,SDN,YR1997,29.8314571380615
11630,SDN,YR1998,30.3065280914307
11631,SDN,YR1999,30.7767562866211
11632,SDN,YR2000,23.0
11633,SDN,YR2001,29.3859176635742
11634,SDN,YR2002,29.6539306640625
11635,SDN,YR2003,29.9204044342041
11636,SDN,YR2004,30.1923446655273
11637,SDN,YR2005,30.4767589569092
11638,SDN,YR2006,30.7804279327393
11639,SDN,YR2007,31.1049346923828
11640,SDN,YR2008,19.97
11641,SDN,YR2009,29.0
11642,SDN,YR2010,35.9887390136719
11643,SDN,YR2011,38.3377990722656
11644,SDN,YR2012,40.7030906677246
11645,SDN,YR2013,43.1008567810059
11646,SDN,YR2014,44.9
11647,SDN,YR2015,48.0156898498535
11648,SDN,YR2016,50.5049591064453
11649,SDN,YR2017,52.9681205749512
11650,SDN,YR2018,55.3390274047852
11651,SDN,YR2019,57.5705184936523
11652,SDN,YR2020,59.6956977844238
11653,SDN,YR2021,61.7677192687988
11654,SDN,YR2022,
11655,SEN,YR1960,
11656,SEN,YR1961,
11657,SEN,YR1962,
11658,SEN,YR1963,
11659,SEN,YR1964,
11660,SEN,YR1965,
11661,SEN,YR1966,
11662,SEN,YR1967,
11663,SEN,YR1968,
11664,SEN,YR1969,
11665,SEN,YR1970,
11666,SEN,YR1971,
11667,SEN,YR1972,
11668,SEN,YR1973,
11669,SEN,YR1974,
11670,SEN,YR1975,
11671,SEN,YR1976,
11672,SEN,YR1977,
11673,SEN,YR1978,
11674,SEN,YR1979,
11675,SEN,YR1980,
11676,SEN,YR1981,
11677,SEN,YR1982,
11678,SEN,YR1983,
11679,SEN,YR1984,
11680,SEN,YR1985,
11681,SEN,YR1986,
11682,SEN,YR1987,
11683,SEN,YR1988,
11684,SEN,YR1989,
11685,SEN,YR1990,
11686,SEN,YR1991,
11687,SEN,YR1992,
11688,SEN,YR1993,26.0
11689,SEN,YR1994,27.190486907959
11690,SEN,YR1995,28.8571910858154
11691,SEN,YR1996,30.5211772918701
11692,SEN,YR1997,32.2
11693,SEN,YR1998,33.8382682800293
11694,SEN,YR1999,36.2
11695,SEN,YR2000,37.74
11696,SEN,YR2001,38.8890151977539
11697,SEN,YR2002,36.8
11698,SEN,YR2003,41.9373016357422
11699,SEN,YR2004,36.8
11700,SEN,YR2005,47.1
11701,SEN,YR2006,49.9
11702,SEN,YR2007,48.1494331359863
11703,SEN,YR2008,49.7480697631836
11704,SEN,YR2009,53.5
11705,SEN,YR2010,56.5
11706,SEN,YR2011,56.5
11707,SEN,YR2012,56.5
11708,SEN,YR2013,57.0
11709,SEN,YR2014,61.0
11710,SEN,YR2015,60.5
11711,SEN,YR2016,64.5
11712,SEN,YR2017,61.7
11713,SEN,YR2018,66.0
11714,SEN,YR2019,70.4
11715,SEN,YR2020,64.3
11716,SEN,YR2021,67.975341796875
11717,SEN,YR2022,
11718,SGP,YR1960,
11719,SGP,YR1961,
11720,SGP,YR1962,
11721,SGP,YR1963,
11722,SGP,YR1964,
11723,SGP,YR1965,
11724,SGP,YR1966,
11725,SGP,YR1967,
11726,SGP,YR1968,
11727,SGP,YR1969,
11728,SGP,YR1970,
11729,SGP,YR1971,
11730,SGP,YR1972,
11731,SGP,YR1973,
11732,SGP,YR1974,
11733,SGP,YR1975,
11734,SGP,YR1976,
11735,SGP,YR1977,
11736,SGP,YR1978,
11737,SGP,YR1979,
11738,SGP,YR1980,
11739,SGP,YR1981,
11740,SGP,YR1982,
11741,SGP,YR1983,
11742,SGP,YR1984,
11743,SGP,YR1985,
11744,SGP,YR1986,
11745,SGP,YR1987,
11746,SGP,YR1988,
11747,SGP,YR1989,
11748,SGP,YR1990,100.0
11749,SGP,YR1991,100.0
11750,SGP,YR1992,100.0
11751,SGP,YR1993,100.0
11752,SGP,YR1994,100.0
11753,SGP,YR1995,100.0
11754,SGP,YR1996,100.0
11755,SGP,YR1997,100.0
11756,SGP,YR1998,100.0
11757,SGP,YR1999,100.0
11758,SGP,YR2000,100.0
11759,SGP,YR2001,100.0
11760,SGP,YR2002,100.0
11761,SGP,YR2003,100.0
11762,SGP,YR2004,100.0
11763,SGP,YR2005,100.0
11764,SGP,YR2006,100.0
11765,SGP,YR2007,100.0
11766,SGP,YR2008,100.0
11767,SGP,YR2009,100.0
11768,SGP,YR2010,100.0
11769,SGP,YR2011,100.0
11770,SGP,YR2012,100.0
11771,SGP,YR2013,100.0
11772,SGP,YR2014,100.0
11773,SGP,YR2015,100.0
11774,SGP,YR2016,100.0
11775,SGP,YR2017,100.0
11776,SGP,YR2018,100.0
11777,SGP,YR2019,100.0
11778,SGP,YR2020,100.0
11779,SGP,YR2021,100.0
11780,SGP,YR2022,
11781,SLB,YR1960,
11782,SLB,YR1961,
11783,SLB,YR1962,
11784,SLB,YR1963,
11785,SLB,YR1964,
11786,SLB,YR1965,
11787,SLB,YR1966,
11788,SLB,YR1967,
11789,SLB,YR1968,
11790,SLB,YR1969,
11791,SLB,YR1970,
11792,SLB,YR1971,
11793,SLB,YR1972,
11794,SLB,YR1973,
11795,SLB,YR1974,
11796,SLB,YR1975,
11797,SLB,YR1976,
11798,SLB,YR1977,
11799,SLB,YR1978,
11800,SLB,YR1979,
11801,SLB,YR1980,
11802,SLB,YR1981,
11803,SLB,YR1982,
11804,SLB,YR1983,
11805,SLB,YR1984,
11806,SLB,YR1985,
11807,SLB,YR1986,
11808,SLB,YR1987,
11809,SLB,YR1988,
11810,SLB,YR1989,
11811,SLB,YR1990,
11812,SLB,YR1991,
11813,SLB,YR1992,
11814,SLB,YR1993,
11815,SLB,YR1994,
11816,SLB,YR1995,
11817,SLB,YR1996,
11818,SLB,YR1997,
11819,SLB,YR1998,
11820,SLB,YR1999,15.7
11821,SLB,YR2000,4.67787933349609
11822,SLB,YR2001,7.5931224822998
11823,SLB,YR2002,10.4998188018799
11824,SLB,YR2003,13.404974937439
11825,SLB,YR2004,16.3155975341797
11826,SLB,YR2005,19.2386951446533
11827,SLB,YR2006,14.4
11828,SLB,YR2007,12.9
11829,SLB,YR2008,28.1246566772461
11830,SLB,YR2009,21.2
11831,SLB,YR2010,35.415153503418
11832,SLB,YR2011,39.1417922973633
11833,SLB,YR2012,42.8846702575684
11834,SLB,YR2013,44.7
11835,SLB,YR2014,50.478687286377
11836,SLB,YR2015,55.1
11837,SLB,YR2016,58.1968612670898
11838,SLB,YR2017,62.9
11839,SLB,YR2018,65.7860870361328
11840,SLB,YR2019,69.3951644897461
11841,SLB,YR2020,72.8979263305664
11842,SLB,YR2021,76.347526550293
11843,SLB,YR2022,
11844,SLE,YR1960,
11845,SLE,YR1961,
11846,SLE,YR1962,
11847,SLE,YR1963,
11848,SLE,YR1964,
11849,SLE,YR1965,
11850,SLE,YR1966,
11851,SLE,YR1967,
11852,SLE,YR1968,
11853,SLE,YR1969,
11854,SLE,YR1970,
11855,SLE,YR1971,
11856,SLE,YR1972,
11857,SLE,YR1973,
11858,SLE,YR1974,
11859,SLE,YR1975,
11860,SLE,YR1976,
11861,SLE,YR1977,
11862,SLE,YR1978,
11863,SLE,YR1979,
11864,SLE,YR1980,
11865,SLE,YR1981,
11866,SLE,YR1982,
11867,SLE,YR1983,
11868,SLE,YR1984,
11869,SLE,YR1985,
11870,SLE,YR1986,
11871,SLE,YR1987,
11872,SLE,YR1988,
11873,SLE,YR1989,
11874,SLE,YR1990,
11875,SLE,YR1991,
11876,SLE,YR1992,
11877,SLE,YR1993,
11878,SLE,YR1994,
11879,SLE,YR1995,
11880,SLE,YR1996,
11881,SLE,YR1997,
11882,SLE,YR1998,
11883,SLE,YR1999,
11884,SLE,YR2000,7.7283992767334
11885,SLE,YR2001,8.47393989562988
11886,SLE,YR2002,9.21093273162842
11887,SLE,YR2003,9.94638633728027
11888,SLE,YR2004,16.8
11889,SLE,YR2005,11.3324855164618
11890,SLE,YR2006,12.2133512496948
11891,SLE,YR2007,13.0068407058716
11892,SLE,YR2008,12.1
11893,SLE,YR2009,14.6416549682617
11894,SLE,YR2010,11.4621730735475
11895,SLE,YR2011,14.2
11896,SLE,YR2012,17.1558876037598
11897,SLE,YR2013,13.5
11898,SLE,YR2014,18.8293685913086
11899,SLE,YR2015,19.6586170196533
11900,SLE,YR2016,20.3
11901,SLE,YR2017,23.4
11902,SLE,YR2018,26.1
11903,SLE,YR2019,22.7
11904,SLE,YR2020,26.3106842041016
11905,SLE,YR2021,27.4940490722656
11906,SLE,YR2022,
11907,SLV,YR1960,
11908,SLV,YR1961,
11909,SLV,YR1962,
11910,SLV,YR1963,
11911,SLV,YR1964,
11912,SLV,YR1965,
11913,SLV,YR1966,
11914,SLV,YR1967,
11915,SLV,YR1968,
11916,SLV,YR1969,
11917,SLV,YR1970,
11918,SLV,YR1971,
11919,SLV,YR1972,
11920,SLV,YR1973,
11921,SLV,YR1974,
11922,SLV,YR1975,
11923,SLV,YR1976,
11924,SLV,YR1977,
11925,SLV,YR1978,
11926,SLV,YR1979,
11927,SLV,YR1980,
11928,SLV,YR1981,
11929,SLV,YR1982,
11930,SLV,YR1983,
11931,SLV,YR1984,
11932,SLV,YR1985,
11933,SLV,YR1986,
11934,SLV,YR1987,
11935,SLV,YR1988,
11936,SLV,YR1989,
11937,SLV,YR1990,
11938,SLV,YR1991,69.60788
11939,SLV,YR1992,75.3321914672852
11940,SLV,YR1993,76.2761383056641
11941,SLV,YR1994,77.2187194824219
11942,SLV,YR1995,76.995504
11943,SLV,YR1996,77.883
11944,SLV,YR1997,80.0315170288086
11945,SLV,YR1998,81.637983
11946,SLV,YR1999,79.129592
11947,SLV,YR2000,84.519249
11948,SLV,YR2001,87.063829
11949,SLV,YR2002,87.54906
11950,SLV,YR2003,86.961151
11951,SLV,YR2004,87.357045
11952,SLV,YR2005,87.525839
11953,SLV,YR2006,89.201467
11954,SLV,YR2007,91.109558
11955,SLV,YR2008,91.000227
11956,SLV,YR2009,91.08402
11957,SLV,YR2010,91.580238
11958,SLV,YR2011,92.574686
11959,SLV,YR2012,93.680571
11960,SLV,YR2013,95.043105
11961,SLV,YR2014,95.125416
11962,SLV,YR2015,95.4
11963,SLV,YR2016,96.0
11964,SLV,YR2017,96.8
11965,SLV,YR2018,97.0
11966,SLV,YR2019,97.36
11967,SLV,YR2020,99.722541809082
11968,SLV,YR2021,97.89
11969,SLV,YR2022,
11970,SMR,YR1960,
11971,SMR,YR1961,
11972,SMR,YR1962,
11973,SMR,YR1963,
11974,SMR,YR1964,
11975,SMR,YR1965,
11976,SMR,YR1966,
11977,SMR,YR1967,
11978,SMR,YR1968,
11979,SMR,YR1969,
11980,SMR,YR1970,
11981,SMR,YR1971,
11982,SMR,YR1972,
11983,SMR,YR1973,
11984,SMR,YR1974,
11985,SMR,YR1975,
11986,SMR,YR1976,
11987,SMR,YR1977,
11988,SMR,YR1978,
11989,SMR,YR1979,
11990,SMR,YR1980,
11991,SMR,YR1981,
11992,SMR,YR1982,
11993,SMR,YR1983,
11994,SMR,YR1984,
11995,SMR,YR1985,
11996,SMR,YR1986,
11997,SMR,YR1987,
11998,SMR,YR1988,
11999,SMR,YR1989,
12000,SMR,YR1990,100.0
12001,SMR,YR1991,100.0
12002,SMR,YR1992,100.0
12003,SMR,YR1993,100.0
12004,SMR,YR1994,100.0
12005,SMR,YR1995,100.0
12006,SMR,YR1996,100.0
12007,SMR,YR1997,100.0
12008,SMR,YR1998,100.0
12009,SMR,YR1999,100.0
12010,SMR,YR2000,100.0
12011,SMR,YR2001,100.0
12012,SMR,YR2002,100.0
12013,SMR,YR2003,100.0
12014,SMR,YR2004,100.0
12015,SMR,YR2005,100.0
12016,SMR,YR2006,100.0
12017,SMR,YR2007,100.0
12018,SMR,YR2008,100.0
12019,SMR,YR2009,100.0
12020,SMR,YR2010,100.0
12021,SMR,YR2011,100.0
12022,SMR,YR2012,100.0
12023,SMR,YR2013,100.0
12024,SMR,YR2014,100.0
12025,SMR,YR2015,100.0
12026,SMR,YR2016,100.0
12027,SMR,YR2017,100.0
12028,SMR,YR2018,100.0
12029,SMR,YR2019,100.0
12030,SMR,YR2020,100.0
12031,SMR,YR2021,100.0
12032,SMR,YR2022,
12033,SOM,YR1960,
12034,SOM,YR1961,
12035,SOM,YR1962,
12036,SOM,YR1963,
12037,SOM,YR1964,
12038,SOM,YR1965,
12039,SOM,YR1966,
12040,SOM,YR1967,
12041,SOM,YR1968,
12042,SOM,YR1969,
12043,SOM,YR1970,
12044,SOM,YR1971,
12045,SOM,YR1972,
12046,SOM,YR1973,
12047,SOM,YR1974,
12048,SOM,YR1975,
12049,SOM,YR1976,
12050,SOM,YR1977,
12051,SOM,YR1978,
12052,SOM,YR1979,
12053,SOM,YR1980,
12054,SOM,YR1981,
12055,SOM,YR1982,
12056,SOM,YR1983,
12057,SOM,YR1984,
12058,SOM,YR1985,
12059,SOM,YR1986,
12060,SOM,YR1987,
12061,SOM,YR1988,
12062,SOM,YR1989,
12063,SOM,YR1990,
12064,SOM,YR1991,
12065,SOM,YR1992,
12066,SOM,YR1993,
12067,SOM,YR1994,
12068,SOM,YR1995,
12069,SOM,YR1996,
12070,SOM,YR1997,
12071,SOM,YR1998,
12072,SOM,YR1999,
