,economy,time,CC.EST
5056,GRD,YR1976,
5057,GRD,YR1977,
5058,GRD,YR1978,
5059,GRD,YR1979,
5060,GRD,YR1980,
5061,GRD,YR1981,
5062,GRD,YR1982,
5063,GRD,YR1983,
5064,GRD,YR1984,
5065,GRD,YR1985,
5066,GRD,YR1986,
5067,GRD,YR1987,
5068,GRD,YR1988,
5069,GRD,YR1989,
5070,GRD,YR1990,
5071,GRD,YR1991,
5072,GRD,YR1992,
5073,GRD,YR1993,
5074,GRD,YR1994,
5075,GRD,YR1995,
5076,GRD,YR1996,0.869897186756134
5077,GRD,YR1997,
5078,GRD,YR1998,0.883366405963898
5079,GRD,YR1999,
5080,GRD,YR2000,0.861537575721741
5081,GRD,YR2001,
5082,GRD,YR2002,0.85021036863327
5083,GRD,YR2003,0.854120075702667
5084,GRD,YR2004,0.759357511997223
5085,GRD,YR2005,0.743590176105499
5086,GRD,YR2006,0.708866119384766
5087,GRD,YR2007,0.441427618265152
5088,GRD,YR2008,0.375134289264679
5089,GRD,YR2009,0.404830992221832
5090,GRD,YR2010,0.475884437561035
5091,GRD,YR2011,0.462857246398926
5092,GRD,YR2012,0.446904987096787
5093,GRD,YR2013,0.450267434120178
5094,GRD,YR2014,0.313031375408173
5095,GRD,YR2015,0.539796233177185
5096,GRD,YR2016,0.56090247631073
5097,GRD,YR2017,0.460801750421524
5098,GRD,YR2018,0.36996203660965
5099,GRD,YR2019,0.337976843118668
5100,GRD,YR2020,0.357017993927002
5101,GRD,YR2021,0.494174867868423
5102,GRD,YR2022,0.483669131994247
5103,GTM,YR1960,
5104,GTM,YR1961,
5105,GTM,YR1962,
5106,GTM,YR1963,
5107,GTM,YR1964,
5108,GTM,YR1965,
5109,GTM,YR1966,
5110,GTM,YR1967,
5111,GTM,YR1968,
5112,GTM,YR1969,
5113,GTM,YR1970,
5114,GTM,YR1971,
5115,GTM,YR1972,
5116,GTM,YR1973,
5117,GTM,YR1974,
5118,GTM,YR1975,
5119,GTM,YR1976,
5120,GTM,YR1977,
5121,GTM,YR1978,
5122,GTM,YR1979,
5123,GTM,YR1980,
5124,GTM,YR1981,
5125,GTM,YR1982,
5126,GTM,YR1983,
5127,GTM,YR1984,
5128,GTM,YR1985,
5129,GTM,YR1986,
5130,GTM,YR1987,
5131,GTM,YR1988,
5132,GTM,YR1989,
5133,GTM,YR1990,
5134,GTM,YR1991,
5135,GTM,YR1992,
5136,GTM,YR1993,
5137,GTM,YR1994,
5138,GTM,YR1995,
5139,GTM,YR1996,-0.85694420337677
5140,GTM,YR1997,
5141,GTM,YR1998,-0.866168260574341
5142,GTM,YR1999,
5143,GTM,YR2000,-0.830889880657196
5144,GTM,YR2001,
5145,GTM,YR2002,-0.660021722316742
5146,GTM,YR2003,-0.737127959728241
5147,GTM,YR2004,-0.619750618934631
5148,GTM,YR2005,-0.684203922748566
5149,GTM,YR2006,-0.837902724742889
5150,GTM,YR2007,-0.769333958625793
5151,GTM,YR2008,-0.666637182235718
5152,GTM,YR2009,-0.533482134342194
5153,GTM,YR2010,-0.540784418582916
5154,GTM,YR2011,-0.537248194217682
5155,GTM,YR2012,-0.678762555122375
5156,GTM,YR2013,-0.639010667800903
5157,GTM,YR2014,-0.756130754947662
5158,GTM,YR2015,-0.780903100967407
5159,GTM,YR2016,-0.790915012359619
5160,GTM,YR2017,-0.787171602249146
5161,GTM,YR2018,-0.821694731712341
5162,GTM,YR2019,-0.915391564369202
5163,GTM,YR2020,-1.13400268554688
5164,GTM,YR2021,-1.19213712215424
5165,GTM,YR2022,-1.20975136756897
5166,GUY,YR1960,
5167,GUY,YR1961,
5168,GUY,YR1962,
5169,GUY,YR1963,
5170,GUY,YR1964,
5171,GUY,YR1965,
5172,GUY,YR1966,
5173,GUY,YR1967,
5174,GUY,YR1968,
5175,GUY,YR1969,
5176,GUY,YR1970,
5177,GUY,YR1971,
5178,GUY,YR1972,
5179,GUY,YR1973,
5180,GUY,YR1974,
5181,GUY,YR1975,
5182,GUY,YR1976,
5183,GUY,YR1977,
5184,GUY,YR1978,
5185,GUY,YR1979,
5186,GUY,YR1980,
5187,GUY,YR1981,
5188,GUY,YR1982,
5189,GUY,YR1983,
5190,GUY,YR1984,
5191,GUY,YR1985,
5192,GUY,YR1986,
5193,GUY,YR1987,
5194,GUY,YR1988,
5195,GUY,YR1989,
5196,GUY,YR1990,
5197,GUY,YR1991,
5198,GUY,YR1992,
5199,GUY,YR1993,
5200,GUY,YR1994,
5201,GUY,YR1995,
5202,GUY,YR1996,-0.140642017126083
5203,GUY,YR1997,
5204,GUY,YR1998,-0.352434873580933
5205,GUY,YR1999,
5206,GUY,YR2000,-0.42087984085083
5207,GUY,YR2001,
5208,GUY,YR2002,-0.261595070362091
5209,GUY,YR2003,-0.357633143663406
5210,GUY,YR2004,-0.400268286466599
5211,GUY,YR2005,-0.558261573314667
5212,GUY,YR2006,-0.583094894886017
5213,GUY,YR2007,-0.592017114162445
5214,GUY,YR2008,-0.556314647197723
5215,GUY,YR2009,-0.539242208003998
5216,GUY,YR2010,-0.562469244003296
5217,GUY,YR2011,-0.619942247867584
5218,GUY,YR2012,-0.761781573295593
5219,GUY,YR2013,-0.651674628257751
5220,GUY,YR2014,-0.740717887878418
5221,GUY,YR2015,-0.657496333122253
5222,GUY,YR2016,-0.347629547119141
5223,GUY,YR2017,-0.531385481357574
5224,GUY,YR2018,-0.249941125512123
5225,GUY,YR2019,-0.142822340130806
5226,GUY,YR2020,-0.173361897468567
5227,GUY,YR2021,-0.187444075942039
5228,GUY,YR2022,-0.295775651931763
5229,HIC,YR1960,
5230,HIC,YR1961,
5231,HIC,YR1962,
5232,HIC,YR1963,
5233,HIC,YR1964,
5234,HIC,YR1965,
5235,HIC,YR1966,
5236,HIC,YR1967,
5237,HIC,YR1968,
5238,HIC,YR1969,
5239,HIC,YR1970,
5240,HIC,YR1971,
5241,HIC,YR1972,
5242,HIC,YR1973,
5243,HIC,YR1974,
5244,HIC,YR1975,
5245,HIC,YR1976,
5246,HIC,YR1977,
5247,HIC,YR1978,
5248,HIC,YR1979,
5249,HIC,YR1980,
5250,HIC,YR1981,
5251,HIC,YR1982,
5252,HIC,YR1983,
5253,HIC,YR1984,
5254,HIC,YR1985,
5255,HIC,YR1986,
5256,HIC,YR1987,
5257,HIC,YR1988,
5258,HIC,YR1989,
5259,HIC,YR1990,
5260,HIC,YR1991,
5261,HIC,YR1992,
5262,HIC,YR1993,
5263,HIC,YR1994,
5264,HIC,YR1995,
5265,HIC,YR1996,
5266,HIC,YR1997,
5267,HIC,YR1998,
5268,HIC,YR1999,
5269,HIC,YR2000,
5270,HIC,YR2001,
5271,HIC,YR2002,
5272,HIC,YR2003,
5273,HIC,YR2004,
5274,HIC,YR2005,
5275,HIC,YR2006,
5276,HIC,YR2007,
5277,HIC,YR2008,
5278,HIC,YR2009,
5279,HIC,YR2010,
5280,HIC,YR2011,
5281,HIC,YR2012,
5282,HIC,YR2013,
5283,HIC,YR2014,
5284,HIC,YR2015,
5285,HIC,YR2016,
5286,HIC,YR2017,
5287,HIC,YR2018,
5288,HIC,YR2019,
5289,HIC,YR2020,
5290,HIC,YR2021,
5291,HIC,YR2022,
5292,HND,YR1960,
5293,HND,YR1961,
5294,HND,YR1962,
5295,HND,YR1963,
5296,HND,YR1964,
5297,HND,YR1965,
5298,HND,YR1966,
5299,HND,YR1967,
5300,HND,YR1968,
5301,HND,YR1969,
5302,HND,YR1970,
5303,HND,YR1971,
5304,HND,YR1972,
5305,HND,YR1973,
5306,HND,YR1974,
5307,HND,YR1975,
5308,HND,YR1976,
5309,HND,YR1977,
5310,HND,YR1978,
5311,HND,YR1979,
5312,HND,YR1980,
5313,HND,YR1981,
5314,HND,YR1982,
5315,HND,YR1983,
5316,HND,YR1984,
5317,HND,YR1985,
5318,HND,YR1986,
5319,HND,YR1987,
5320,HND,YR1988,
5321,HND,YR1989,
5322,HND,YR1990,
5323,HND,YR1991,
5324,HND,YR1992,
5325,HND,YR1993,
5326,HND,YR1994,
5327,HND,YR1995,
5328,HND,YR1996,-1.07881093025208
5329,HND,YR1997,
5330,HND,YR1998,-1.01508116722107
5331,HND,YR1999,
5332,HND,YR2000,-0.969870448112488
5333,HND,YR2001,
5334,HND,YR2002,-1.01955211162567
5335,HND,YR2003,-0.974429309368134
5336,HND,YR2004,-0.946081817150116
5337,HND,YR2005,-0.819756150245667
5338,HND,YR2006,-0.833331823348999
5339,HND,YR2007,-0.791543304920197
5340,HND,YR2008,-0.915665328502655
5341,HND,YR2009,-0.908242762088776
5342,HND,YR2010,-0.889169752597809
5343,HND,YR2011,-0.833935797214508
5344,HND,YR2012,-0.955132007598877
5345,HND,YR2013,-0.944873750209808
5346,HND,YR2014,-0.787135541439056
5347,HND,YR2015,-0.589254200458527
5348,HND,YR2016,-0.679066300392151
5349,HND,YR2017,-0.739263594150543
5350,HND,YR2018,-0.656966507434845
5351,HND,YR2019,-0.875686287879944
5352,HND,YR2020,-0.988052368164063
5353,HND,YR2021,-1.09101843833923
5354,HND,YR2022,-1.00207138061523
5355,HPC,YR1960,
5356,HPC,YR1961,
5357,HPC,YR1962,
5358,HPC,YR1963,
5359,HPC,YR1964,
5360,HPC,YR1965,
5361,HPC,YR1966,
5362,HPC,YR1967,
5363,HPC,YR1968,
5364,HPC,YR1969,
5365,HPC,YR1970,
5366,HPC,YR1971,
5367,HPC,YR1972,
5368,HPC,YR1973,
5369,HPC,YR1974,
5370,HPC,YR1975,
5371,HPC,YR1976,
5372,HPC,YR1977,
5373,HPC,YR1978,
5374,HPC,YR1979,
5375,HPC,YR1980,
5376,HPC,YR1981,
5377,HPC,YR1982,
5378,HPC,YR1983,
5379,HPC,YR1984,
5380,HPC,YR1985,
5381,HPC,YR1986,
5382,HPC,YR1987,
5383,HPC,YR1988,
5384,HPC,YR1989,
5385,HPC,YR1990,
5386,HPC,YR1991,
5387,HPC,YR1992,
5388,HPC,YR1993,
5389,HPC,YR1994,
5390,HPC,YR1995,
5391,HPC,YR1996,
5392,HPC,YR1997,
5393,HPC,YR1998,
5394,HPC,YR1999,
5395,HPC,YR2000,
5396,HPC,YR2001,
5397,HPC,YR2002,
5398,HPC,YR2003,
5399,HPC,YR2004,
5400,HPC,YR2005,
5401,HPC,YR2006,
5402,HPC,YR2007,
5403,HPC,YR2008,
5404,HPC,YR2009,
5405,HPC,YR2010,
5406,HPC,YR2011,
5407,HPC,YR2012,
5408,HPC,YR2013,
5409,HPC,YR2014,
5410,HPC,YR2015,
5411,HPC,YR2016,
5412,HPC,YR2017,
5413,HPC,YR2018,
5414,HPC,YR2019,
5415,HPC,YR2020,
5416,HPC,YR2021,
5417,HPC,YR2022,
5418,HRV,YR1960,
5419,HRV,YR1961,
5420,HRV,YR1962,
5421,HRV,YR1963,
5422,HRV,YR1964,
5423,HRV,YR1965,
5424,HRV,YR1966,
5425,HRV,YR1967,
5426,HRV,YR1968,
5427,HRV,YR1969,
5428,HRV,YR1970,
5429,HRV,YR1971,
5430,HRV,YR1972,
5431,HRV,YR1973,
5432,HRV,YR1974,
5433,HRV,YR1975,
5434,HRV,YR1976,
5435,HRV,YR1977,
5436,HRV,YR1978,
5437,HRV,YR1979,
5438,HRV,YR1980,
5439,HRV,YR1981,
5440,HRV,YR1982,
5441,HRV,YR1983,
5442,HRV,YR1984,
5443,HRV,YR1985,
5444,HRV,YR1986,
5445,HRV,YR1987,
5446,HRV,YR1988,
5447,HRV,YR1989,
5448,HRV,YR1990,
5449,HRV,YR1991,
5450,HRV,YR1992,
5451,HRV,YR1993,
5452,HRV,YR1994,
5453,HRV,YR1995,
5454,HRV,YR1996,-0.578690052032471
5455,HRV,YR1997,
5456,HRV,YR1998,-0.586468279361725
5457,HRV,YR1999,
5458,HRV,YR2000,-0.0353819169104099
5459,HRV,YR2001,
5460,HRV,YR2002,0.225011631846428
5461,HRV,YR2003,0.258523046970367
5462,HRV,YR2004,0.239370077848434
5463,HRV,YR2005,0.139555230736732
5464,HRV,YR2006,0.0449901148676872
5465,HRV,YR2007,0.0590379722416401
5466,HRV,YR2008,-0.050504669547081
5467,HRV,YR2009,-0.0860949829220772
5468,HRV,YR2010,0.0231014657765627
5469,HRV,YR2011,0.0277206785976887
5470,HRV,YR2012,-0.0254572927951813
5471,HRV,YR2013,0.107682622969151
5472,HRV,YR2014,0.201164096593857
5473,HRV,YR2015,0.20033498108387
5474,HRV,YR2016,0.156147196888924
5475,HRV,YR2017,0.0598645284771919
5476,HRV,YR2018,0.0469512343406677
5477,HRV,YR2019,0.0527426823973656
5478,HRV,YR2020,0.177089244127274
5479,HRV,YR2021,0.0379615686833858
5480,HRV,YR2022,0.148001134395599
5481,HTI,YR1960,
5482,HTI,YR1961,
5483,HTI,YR1962,
5484,HTI,YR1963,
5485,HTI,YR1964,
5486,HTI,YR1965,
5487,HTI,YR1966,
5488,HTI,YR1967,
5489,HTI,YR1968,
5490,HTI,YR1969,
5491,HTI,YR1970,
5492,HTI,YR1971,
5493,HTI,YR1972,
5494,HTI,YR1973,
5495,HTI,YR1974,
5496,HTI,YR1975,
5497,HTI,YR1976,
5498,HTI,YR1977,
5499,HTI,YR1978,
5500,HTI,YR1979,
5501,HTI,YR1980,
5502,HTI,YR1981,
5503,HTI,YR1982,
5504,HTI,YR1983,
5505,HTI,YR1984,
5506,HTI,YR1985,
5507,HTI,YR1986,
5508,HTI,YR1987,
5509,HTI,YR1988,
5510,HTI,YR1989,
5511,HTI,YR1990,
5512,HTI,YR1991,
5513,HTI,YR1992,
5514,HTI,YR1993,
5515,HTI,YR1994,
5516,HTI,YR1995,
5517,HTI,YR1996,-1.1732771396637
5518,HTI,YR1997,
5519,HTI,YR1998,-1.16668713092804
5520,HTI,YR1999,
5521,HTI,YR2000,-1.20162928104401
5522,HTI,YR2001,
5523,HTI,YR2002,-1.5061753988266
5524,HTI,YR2003,-1.58485579490662
5525,HTI,YR2004,-1.46017730236053
5526,HTI,YR2005,-1.39128422737122
5527,HTI,YR2006,-1.32642245292664
5528,HTI,YR2007,-1.29074168205261
5529,HTI,YR2008,-1.21558952331543
5530,HTI,YR2009,-1.09506952762604
5531,HTI,YR2010,-1.1893208026886
5532,HTI,YR2011,-1.23770332336426
5533,HTI,YR2012,-1.24063181877136
5534,HTI,YR2013,-1.13521087169647
5535,HTI,YR2014,-1.23922824859619
5536,HTI,YR2015,-1.25839722156525
5537,HTI,YR2016,-1.35417854785919
5538,HTI,YR2017,-1.2592921257019
5539,HTI,YR2018,-1.28550410270691
5540,HTI,YR2019,-1.3468052148819
5541,HTI,YR2020,-1.3464127779007
5542,HTI,YR2021,-1.44135892391205
5543,HTI,YR2022,-1.45903766155243
5544,HUN,YR1960,
5545,HUN,YR1961,
5546,HUN,YR1962,
5547,HUN,YR1963,
5548,HUN,YR1964,
5549,HUN,YR1965,
5550,HUN,YR1966,
5551,HUN,YR1967,
5552,HUN,YR1968,
5553,HUN,YR1969,
5554,HUN,YR1970,
5555,HUN,YR1971,
5556,HUN,YR1972,
5557,HUN,YR1973,
5558,HUN,YR1974,
5559,HUN,YR1975,
5560,HUN,YR1976,
5561,HUN,YR1977,
5562,HUN,YR1978,
5563,HUN,YR1979,
5564,HUN,YR1980,
5565,HUN,YR1981,
5566,HUN,YR1982,
5567,HUN,YR1983,
5568,HUN,YR1984,
5569,HUN,YR1985,
5570,HUN,YR1986,
5571,HUN,YR1987,
5572,HUN,YR1988,
5573,HUN,YR1989,
5574,HUN,YR1990,
5575,HUN,YR1991,
5576,HUN,YR1992,
5577,HUN,YR1993,
5578,HUN,YR1994,
5579,HUN,YR1995,
5580,HUN,YR1996,0.666908204555511
5581,HUN,YR1997,
5582,HUN,YR1998,0.732710957527161
5583,HUN,YR1999,
5584,HUN,YR2000,0.720579922199249
5585,HUN,YR2001,
5586,HUN,YR2002,0.574014663696289
5587,HUN,YR2003,0.63568913936615
5588,HUN,YR2004,0.665135562419891
5589,HUN,YR2005,0.625532269477844
5590,HUN,YR2006,0.633171617984772
5591,HUN,YR2007,0.595291078090668
5592,HUN,YR2008,0.434097021818161
5593,HUN,YR2009,0.395329833030701
5594,HUN,YR2010,0.303954064846039
5595,HUN,YR2011,0.332649558782578
5596,HUN,YR2012,0.298703163862228
5597,HUN,YR2013,0.294103175401688
5598,HUN,YR2014,0.15683402121067
5599,HUN,YR2015,0.119144141674042
5600,HUN,YR2016,0.0727236419916153
5601,HUN,YR2017,0.090999647974968
5602,HUN,YR2018,0.0557929798960686
5603,HUN,YR2019,0.0311542917042971
5604,HUN,YR2020,0.069760337471962
5605,HUN,YR2021,0.0125177456066012
5606,HUN,YR2022,-0.103074185550213
5607,IBD,YR1960,
5608,IBD,YR1961,
5609,IBD,YR1962,
5610,IBD,YR1963,
5611,IBD,YR1964,
5612,IBD,YR1965,
5613,IBD,YR1966,
5614,IBD,YR1967,
5615,IBD,YR1968,
5616,IBD,YR1969,
5617,IBD,YR1970,
5618,IBD,YR1971,
5619,IBD,YR1972,
5620,IBD,YR1973,
5621,IBD,YR1974,
5622,IBD,YR1975,
5623,IBD,YR1976,
5624,IBD,YR1977,
5625,IBD,YR1978,
5626,IBD,YR1979,
5627,IBD,YR1980,
5628,IBD,YR1981,
5629,IBD,YR1982,
5630,IBD,YR1983,
5631,IBD,YR1984,
5632,IBD,YR1985,
5633,IBD,YR1986,
5634,IBD,YR1987,
5635,IBD,YR1988,
5636,IBD,YR1989,
5637,IBD,YR1990,
5638,IBD,YR1991,
5639,IBD,YR1992,
5640,IBD,YR1993,
5641,IBD,YR1994,
5642,IBD,YR1995,
5643,IBD,YR1996,
5644,IBD,YR1997,
5645,IBD,YR1998,
5646,IBD,YR1999,
5647,IBD,YR2000,
5648,IBD,YR2001,
5649,IBD,YR2002,
5650,IBD,YR2003,
5651,IBD,YR2004,
5652,IBD,YR2005,
5653,IBD,YR2006,
5654,IBD,YR2007,
5655,IBD,YR2008,
5656,IBD,YR2009,
5657,IBD,YR2010,
5658,IBD,YR2011,
5659,IBD,YR2012,
5660,IBD,YR2013,
5661,IBD,YR2014,
5662,IBD,YR2015,
5663,IBD,YR2016,
5664,IBD,YR2017,
5665,IBD,YR2018,
5666,IBD,YR2019,
5667,IBD,YR2020,
5668,IBD,YR2021,
5669,IBD,YR2022,
5670,IBT,YR1960,
5671,IBT,YR1961,
5672,IBT,YR1962,
5673,IBT,YR1963,
5674,IBT,YR1964,
5675,IBT,YR1965,
5676,IBT,YR1966,
5677,IBT,YR1967,
5678,IBT,YR1968,
5679,IBT,YR1969,
5680,IBT,YR1970,
5681,IBT,YR1971,
5682,IBT,YR1972,
5683,IBT,YR1973,
5684,IBT,YR1974,
5685,IBT,YR1975,
5686,IBT,YR1976,
5687,IBT,YR1977,
5688,IBT,YR1978,
5689,IBT,YR1979,
5690,IBT,YR1980,
5691,IBT,YR1981,
5692,IBT,YR1982,
5693,IBT,YR1983,
5694,IBT,YR1984,
5695,IBT,YR1985,
5696,IBT,YR1986,
5697,IBT,YR1987,
5698,IBT,YR1988,
5699,IBT,YR1989,
5700,IBT,YR1990,
5701,IBT,YR1991,
5702,IBT,YR1992,
5703,IBT,YR1993,
5704,IBT,YR1994,
5705,IBT,YR1995,
5706,IBT,YR1996,
5707,IBT,YR1997,
5708,IBT,YR1998,
5709,IBT,YR1999,
5710,IBT,YR2000,
5711,IBT,YR2001,
5712,IBT,YR2002,
5713,IBT,YR2003,
5714,IBT,YR2004,
5715,IBT,YR2005,
5716,IBT,YR2006,
5717,IBT,YR2007,
5718,IBT,YR2008,
5719,IBT,YR2009,
5720,IBT,YR2010,
5721,IBT,YR2011,
5722,IBT,YR2012,
5723,IBT,YR2013,
5724,IBT,YR2014,
5725,IBT,YR2015,
5726,IBT,YR2016,
5727,IBT,YR2017,
5728,IBT,YR2018,
5729,IBT,YR2019,
5730,IBT,YR2020,
5731,IBT,YR2021,
5732,IBT,YR2022,
5733,IDA,YR1960,
5734,IDA,YR1961,
5735,IDA,YR1962,
5736,IDA,YR1963,
5737,IDA,YR1964,
5738,IDA,YR1965,
5739,IDA,YR1966,
5740,IDA,YR1967,
5741,IDA,YR1968,
5742,IDA,YR1969,
5743,IDA,YR1970,
5744,IDA,YR1971,
5745,IDA,YR1972,
5746,IDA,YR1973,
5747,IDA,YR1974,
5748,IDA,YR1975,
5749,IDA,YR1976,
5750,IDA,YR1977,
5751,IDA,YR1978,
5752,IDA,YR1979,
5753,IDA,YR1980,
5754,IDA,YR1981,
5755,IDA,YR1982,
5756,IDA,YR1983,
5757,IDA,YR1984,
5758,IDA,YR1985,
5759,IDA,YR1986,
5760,IDA,YR1987,
5761,IDA,YR1988,
5762,IDA,YR1989,
5763,IDA,YR1990,
5764,IDA,YR1991,
5765,IDA,YR1992,
5766,IDA,YR1993,
5767,IDA,YR1994,
5768,IDA,YR1995,
5769,IDA,YR1996,
5770,IDA,YR1997,
5771,IDA,YR1998,
5772,IDA,YR1999,
5773,IDA,YR2000,
5774,IDA,YR2001,
5775,IDA,YR2002,
5776,IDA,YR2003,
5777,IDA,YR2004,
5778,IDA,YR2005,
5779,IDA,YR2006,
5780,IDA,YR2007,
5781,IDA,YR2008,
5782,IDA,YR2009,
5783,IDA,YR2010,
5784,IDA,YR2011,
5785,IDA,YR2012,
5786,IDA,YR2013,
5787,IDA,YR2014,
5788,IDA,YR2015,
5789,IDA,YR2016,
5790,IDA,YR2017,
5791,IDA,YR2018,
5792,IDA,YR2019,
5793,IDA,YR2020,
5794,IDA,YR2021,
5795,IDA,YR2022,
5796,IDB,YR1960,
5797,IDB,YR1961,
5798,IDB,YR1962,
5799,IDB,YR1963,
5800,IDB,YR1964,
5801,IDB,YR1965,
5802,IDB,YR1966,
5803,IDB,YR1967,
5804,IDB,YR1968,
5805,IDB,YR1969,
5806,IDB,YR1970,
5807,IDB,YR1971,
5808,IDB,YR1972,
5809,IDB,YR1973,
5810,IDB,YR1974,
5811,IDB,YR1975,
5812,IDB,YR1976,
5813,IDB,YR1977,
5814,IDB,YR1978,
5815,IDB,YR1979,
5816,IDB,YR1980,
5817,IDB,YR1981,
5818,IDB,YR1982,
5819,IDB,YR1983,
5820,IDB,YR1984,
5821,IDB,YR1985,
5822,IDB,YR1986,
5823,IDB,YR1987,
5824,IDB,YR1988,
5825,IDB,YR1989,
5826,IDB,YR1990,
5827,IDB,YR1991,
5828,IDB,YR1992,
5829,IDB,YR1993,
5830,IDB,YR1994,
5831,IDB,YR1995,
5832,IDB,YR1996,
5833,IDB,YR1997,
5834,IDB,YR1998,
5835,IDB,YR1999,
5836,IDB,YR2000,
5837,IDB,YR2001,
5838,IDB,YR2002,
5839,IDB,YR2003,
5840,IDB,YR2004,
5841,IDB,YR2005,
5842,IDB,YR2006,
5843,IDB,YR2007,
5844,IDB,YR2008,
5845,IDB,YR2009,
5846,IDB,YR2010,
5847,IDB,YR2011,
5848,IDB,YR2012,
5849,IDB,YR2013,
5850,IDB,YR2014,
5851,IDB,YR2015,
5852,IDB,YR2016,
5853,IDB,YR2017,
5854,IDB,YR2018,
5855,IDB,YR2019,
5856,IDB,YR2020,
5857,IDB,YR2021,
5858,IDB,YR2022,
5859,IDN,YR1960,
5860,IDN,YR1961,
5861,IDN,YR1962,
5862,IDN,YR1963,
5863,IDN,YR1964,
5864,IDN,YR1965,
5865,IDN,YR1966,
5866,IDN,YR1967,
5867,IDN,YR1968,
5868,IDN,YR1969,
5869,IDN,YR1970,
5870,IDN,YR1971,
5871,IDN,YR1972,
5872,IDN,YR1973,
5873,IDN,YR1974,
5874,IDN,YR1975,
5875,IDN,YR1976,
5876,IDN,YR1977,
5877,IDN,YR1978,
5878,IDN,YR1979,
5879,IDN,YR1980,
5880,IDN,YR1981,
5881,IDN,YR1982,
5882,IDN,YR1983,
5883,IDN,YR1984,
5884,IDN,YR1985,
5885,IDN,YR1986,
5886,IDN,YR1987,
5887,IDN,YR1988,
5888,IDN,YR1989,
5889,IDN,YR1990,
5890,IDN,YR1991,
5891,IDN,YR1992,
5892,IDN,YR1993,
5893,IDN,YR1994,
5894,IDN,YR1995,
5895,IDN,YR1996,-0.864106297492981
5896,IDN,YR1997,
5897,IDN,YR1998,-1.16007697582245
5898,IDN,YR1999,
5899,IDN,YR2000,-0.908694446086884
5900,IDN,YR2001,
5901,IDN,YR2002,-1.13730299472809
5902,IDN,YR2003,-0.979823589324951
5903,IDN,YR2004,-0.976611793041229
5904,IDN,YR2005,-0.906051814556122
5905,IDN,YR2006,-0.86427628993988
5906,IDN,YR2007,-0.630509197711945
5907,IDN,YR2008,-0.639086067676544
5908,IDN,YR2009,-0.889640629291534
5909,IDN,YR2010,-0.803534507751465
5910,IDN,YR2011,-0.755870699882507
5911,IDN,YR2012,-0.689105808734894
5912,IDN,YR2013,-0.660039663314819
5913,IDN,YR2014,-0.597599148750305
5914,IDN,YR2015,-0.518548130989075
5915,IDN,YR2016,-0.462464272975922
5916,IDN,YR2017,-0.304816424846649
5917,IDN,YR2018,-0.29945981502533
5918,IDN,YR2019,-0.473180323839188
5919,IDN,YR2020,-0.454076617956162
5920,IDN,YR2021,-0.449074685573578
5921,IDN,YR2022,-0.434910655021667
5922,IDX,YR1960,
5923,IDX,YR1961,
5924,IDX,YR1962,
5925,IDX,YR1963,
5926,IDX,YR1964,
5927,IDX,YR1965,
5928,IDX,YR1966,
5929,IDX,YR1967,
5930,IDX,YR1968,
5931,IDX,YR1969,
5932,IDX,YR1970,
5933,IDX,YR1971,
5934,IDX,YR1972,
5935,IDX,YR1973,
5936,IDX,YR1974,
5937,IDX,YR1975,
5938,IDX,YR1976,
5939,IDX,YR1977,
5940,IDX,YR1978,
5941,IDX,YR1979,
5942,IDX,YR1980,
5943,IDX,YR1981,
5944,IDX,YR1982,
5945,IDX,YR1983,
5946,IDX,YR1984,
5947,IDX,YR1985,
5948,IDX,YR1986,
5949,IDX,YR1987,
5950,IDX,YR1988,
5951,IDX,YR1989,
5952,IDX,YR1990,
5953,IDX,YR1991,
5954,IDX,YR1992,
5955,IDX,YR1993,
5956,IDX,YR1994,
5957,IDX,YR1995,
5958,IDX,YR1996,
5959,IDX,YR1997,
5960,IDX,YR1998,
5961,IDX,YR1999,
5962,IDX,YR2000,
5963,IDX,YR2001,
5964,IDX,YR2002,
5965,IDX,YR2003,
5966,IDX,YR2004,
5967,IDX,YR2005,
5968,IDX,YR2006,
5969,IDX,YR2007,
5970,IDX,YR2008,
5971,IDX,YR2009,
5972,IDX,YR2010,
5973,IDX,YR2011,
5974,IDX,YR2012,
5975,IDX,YR2013,
5976,IDX,YR2014,
5977,IDX,YR2015,
5978,IDX,YR2016,
5979,IDX,YR2017,
5980,IDX,YR2018,
5981,IDX,YR2019,
5982,IDX,YR2020,
5983,IDX,YR2021,
5984,IDX,YR2022,
5985,IND,YR1960,
5986,IND,YR1961,
5987,IND,YR1962,
5988,IND,YR1963,
5989,IND,YR1964,
5990,IND,YR1965,
5991,IND,YR1966,
5992,IND,YR1967,
5993,IND,YR1968,
5994,IND,YR1969,
5995,IND,YR1970,
5996,IND,YR1971,
5997,IND,YR1972,
5998,IND,YR1973,
5999,IND,YR1974,
6000,IND,YR1975,
6001,IND,YR1976,
6002,IND,YR1977,
6003,IND,YR1978,
6004,IND,YR1979,
6005,IND,YR1980,
6006,IND,YR1981,
6007,IND,YR1982,
6008,IND,YR1983,
6009,IND,YR1984,
6010,IND,YR1985,
6011,IND,YR1986,
6012,IND,YR1987,
6013,IND,YR1988,
6014,IND,YR1989,
6015,IND,YR1990,
6016,IND,YR1991,
6017,IND,YR1992,
6018,IND,YR1993,
6019,IND,YR1994,
6020,IND,YR1995,
6021,IND,YR1996,-0.381090342998505
6022,IND,YR1997,
6023,IND,YR1998,-0.258726745843887
