,continent,date,location,total_cases,total_deaths,median_age,female_smokers,male_smokers,life_expectancy,total_vaccinations,new_vaccinations,people_vaccinated,human_development_index,population
60673,Asia,2023-06-10,Israel,4827467.0,12556.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60674,Asia,2023-06-11,Israel,4827535.0,12558.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60675,Asia,2023-06-12,Israel,4827614.0,12560.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60676,Asia,2023-06-13,Israel,4827723.0,12561.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60677,Asia,2023-06-14,Israel,4827809.0,12561.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60678,Asia,2023-06-15,Israel,4827896.0,12562.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60679,Asia,2023-06-16,Israel,4827987.0,12563.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60680,Asia,2023-06-17,Israel,4828055.0,12564.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60681,Asia,2023-06-18,Israel,4828136.0,12564.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60682,Asia,2023-06-19,Israel,4828235.0,12564.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60683,Asia,2023-06-20,Israel,4828340.0,12564.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60684,Asia,2023-06-21,Israel,4828430.0,12565.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60685,Asia,2023-06-22,Israel,4828510.0,12565.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60686,Asia,2023-06-23,Israel,4828595.0,12566.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60687,Asia,2023-06-24,Israel,4828671.0,12567.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60688,Asia,2023-06-25,Israel,4828733.0,12567.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60689,Asia,2023-06-26,Israel,4828806.0,12568.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60690,Asia,2023-06-27,Israel,4828897.0,12570.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60691,Asia,2023-06-28,Israel,4828975.0,12571.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60692,Asia,2023-06-29,Israel,4829026.0,12571.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60693,Asia,2023-06-30,Israel,4829148.0,12572.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60694,Asia,2023-07-01,Israel,4829215.0,12572.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60695,Asia,2023-07-02,Israel,4829247.0,12573.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60696,Asia,2023-07-03,Israel,4829326.0,12574.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60697,Asia,2023-07-04,Israel,4829407.0,12575.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60698,Asia,2023-07-05,Israel,4829471.0,12575.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60699,Asia,2023-07-06,Israel,4829551.0,12578.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60700,Asia,2023-07-07,Israel,4829649.0,12578.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60701,Asia,2023-07-08,Israel,4829700.0,12578.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60702,Asia,2023-07-09,Israel,4829744.0,12579.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60703,Asia,2023-07-10,Israel,4829817.0,12580.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60704,Asia,2023-07-11,Israel,4829914.0,12581.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60705,Asia,2023-07-12,Israel,4830002.0,12581.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60706,Asia,2023-07-13,Israel,4830088.0,12582.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60707,Asia,2023-07-14,Israel,4830202.0,12582.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60708,Asia,2023-07-15,Israel,4830251.0,12582.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60709,Asia,2023-07-16,Israel,4830283.0,12583.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60710,Asia,2023-07-17,Israel,4830372.0,12584.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60711,Asia,2023-07-18,Israel,4830438.0,12587.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60712,Asia,2023-07-19,Israel,4830517.0,12588.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60713,Asia,2023-07-20,Israel,4830591.0,12588.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60714,Asia,2023-07-21,Israel,4830684.0,12588.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60715,Asia,2023-07-22,Israel,4830778.0,12589.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60716,Asia,2023-07-23,Israel,4830818.0,12589.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60717,Asia,2023-07-24,Israel,4830922.0,12591.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60718,Asia,2023-07-25,Israel,4831030.0,12593.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60719,Asia,2023-07-26,Israel,4831088.0,12594.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60720,Asia,2023-07-27,Israel,4831194.0,12594.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60721,Asia,2023-07-28,Israel,4831280.0,12594.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60722,Asia,2023-07-29,Israel,4831343.0,12594.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60723,Asia,2023-07-30,Israel,4831381.0,12597.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60724,Asia,2023-07-31,Israel,4831468.0,12599.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60725,Asia,2023-08-01,Israel,4831558.0,12601.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60726,Asia,2023-08-02,Israel,4831655.0,12603.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60727,Asia,2023-08-03,Israel,4831723.0,12603.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60728,Asia,2023-08-04,Israel,4831824.0,12603.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60729,Asia,2023-08-05,Israel,4831879.0,12605.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60730,Asia,2023-08-06,Israel,4831922.0,12607.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60731,Asia,2023-08-07,Israel,4832015.0,12608.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60732,Asia,2023-08-08,Israel,4832097.0,12612.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60733,Asia,2023-08-09,Israel,4832220.0,12614.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60734,Asia,2023-08-10,Israel,4832290.0,12617.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60735,Asia,2023-08-11,Israel,4832402.0,12620.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60736,Asia,2023-08-12,Israel,4832475.0,12622.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60737,Asia,2023-08-13,Israel,4832523.0,12624.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60738,Asia,2023-08-14,Israel,4832658.0,12625.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60739,Asia,2023-08-15,Israel,4832764.0,12625.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60740,Asia,2023-08-16,Israel,4832874.0,12625.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60741,Asia,2023-08-17,Israel,4832976.0,12626.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60742,Asia,2023-08-18,Israel,4833087.0,12630.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60743,Asia,2023-08-19,Israel,4833182.0,12632.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60744,Asia,2023-08-20,Israel,4833270.0,12633.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60745,Asia,2023-08-21,Israel,4833383.0,12633.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60746,Asia,2023-08-22,Israel,4833510.0,12634.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60747,Asia,2023-08-23,Israel,4833638.0,12635.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60748,Asia,2023-08-24,Israel,4833786.0,12636.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60749,Asia,2023-08-25,Israel,4833962.0,12639.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60750,Asia,2023-08-26,Israel,4834066.0,12640.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60751,Asia,2023-08-27,Israel,4834136.0,12642.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60752,Asia,2023-08-28,Israel,4834289.0,12644.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60753,Asia,2023-08-29,Israel,4834428.0,12644.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60754,Asia,2023-08-30,Israel,4834590.0,12645.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60755,Asia,2023-08-31,Israel,4834771.0,12647.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60756,Asia,2023-09-01,Israel,4834943.0,12647.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60757,Asia,2023-09-02,Israel,4835055.0,12648.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60758,Asia,2023-09-03,Israel,4835121.0,12649.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60759,Asia,2023-09-04,Israel,4835250.0,12652.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60760,Asia,2023-09-05,Israel,4835420.0,12653.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60761,Asia,2023-09-06,Israel,4835613.0,12654.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60762,Asia,2023-09-07,Israel,4835770.0,12656.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60763,Asia,2023-09-08,Israel,4835943.0,12662.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60764,Asia,2023-09-09,Israel,4836083.0,12662.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60765,Asia,2023-09-10,Israel,4836167.0,12665.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60766,Asia,2023-09-11,Israel,4836371.0,12667.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60767,Asia,2023-09-12,Israel,4836583.0,12670.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60768,Asia,2023-09-13,Israel,4836783.0,12670.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60769,Asia,2023-09-14,Israel,4837002.0,12670.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60770,Asia,2023-09-15,Israel,4837205.0,12670.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60771,Asia,2023-09-16,Israel,4837336.0,12670.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60772,Asia,2023-09-17,Israel,4837411.0,12670.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60773,Asia,2023-09-18,Israel,4837411.0,12670.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60774,Asia,2023-09-19,Israel,4837411.0,12670.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60775,Asia,2023-09-20,Israel,4837411.0,12670.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60776,Asia,2023-09-21,Israel,4837411.0,12670.0,30.6,15.4,35.4,82.97,18649248.0,63.0,6723119.0,0.919,9449000.0
60777,Europe,2022-03-08,Italy,13048774.0,156017.0,47.9,19.8,27.8,83.51,134798992.0,71045.0,50738624.0,0.892,59037472.0
60778,Europe,2022-03-09,Italy,13109527.0,156201.0,47.9,19.8,27.8,83.51,134865532.0,66540.0,50742189.0,0.892,59037472.0
60779,Europe,2022-03-10,Italy,13159342.0,156357.0,47.9,19.8,27.8,83.51,134938619.0,73087.0,50746274.0,0.892,59037472.0
60780,Europe,2022-03-11,Italy,13214498.0,156493.0,47.9,19.8,27.8,83.51,135018340.0,79721.0,50750512.0,0.892,59037472.0
60781,Europe,2022-03-12,Italy,13268459.0,156649.0,47.9,19.8,27.8,83.51,135096374.0,78034.0,50754620.0,0.892,59037472.0
60782,Europe,2022-03-13,Italy,13323128.0,156782.0,47.9,19.8,27.8,83.51,135120602.0,24228.0,50756005.0,0.892,59037472.0
60783,Europe,2022-03-14,Italy,13373207.0,156868.0,47.9,19.8,27.8,83.51,135183144.0,62542.0,50759427.0,0.892,59037472.0
60784,Europe,2022-03-15,Italy,13402905.0,156997.0,47.9,19.8,27.8,83.51,135246679.0,63535.0,50762967.0,0.892,59037472.0
60785,Europe,2022-03-16,Italy,13489319.0,157177.0,47.9,19.8,27.8,83.51,135303554.0,56875.0,50766274.0,0.892,59037472.0
60786,Europe,2022-03-17,Italy,13563466.0,157314.0,47.9,19.8,27.8,83.51,135363731.0,60177.0,50769696.0,0.892,59037472.0
60787,Europe,2022-03-18,Italy,13645834.0,157442.0,47.9,19.8,27.8,83.51,135428488.0,64757.0,50773013.0,0.892,59037472.0
60788,Europe,2022-03-19,Italy,13724411.0,157607.0,47.9,19.8,27.8,83.51,135489093.0,60605.0,50776307.0,0.892,59037472.0
60789,Europe,2022-03-20,Italy,13800179.0,157692.0,47.9,19.8,27.8,83.51,135504389.0,15296.0,50777200.0,0.892,59037472.0
60790,Europe,2022-03-21,Italy,13861743.0,157785.0,47.9,19.8,27.8,83.51,135556645.0,52256.0,50779747.0,0.892,59037472.0
60791,Europe,2022-03-22,Italy,13895188.0,157904.0,47.9,19.8,27.8,83.51,135607242.0,50597.0,50782163.0,0.892,59037472.0
60792,Europe,2022-03-23,Italy,13992092.0,158101.0,47.9,19.8,27.8,83.51,135652098.0,44856.0,50784528.0,0.892,59037472.0
60793,Europe,2022-03-24,Italy,14070450.0,158254.0,47.9,19.8,27.8,83.51,135703781.0,51683.0,50787143.0,0.892,59037472.0
60794,Europe,2022-03-25,Italy,14153098.0,158436.0,47.9,19.8,27.8,83.51,135759973.0,56192.0,50789625.0,0.892,59037472.0
60795,Europe,2022-03-26,Italy,14229495.0,158582.0,47.9,19.8,27.8,83.51,135813491.0,53518.0,50792411.0,0.892,59037472.0
60796,Europe,2022-03-27,Italy,14304111.0,158700.0,47.9,19.8,27.8,83.51,135826471.0,12980.0,50793208.0,0.892,59037472.0
60797,Europe,2022-03-28,Italy,14364723.0,158782.0,47.9,19.8,27.8,83.51,135871149.0,44678.0,50795096.0,0.892,59037472.0
60798,Europe,2022-03-29,Italy,14396283.0,158877.0,47.9,19.8,27.8,83.51,135913120.0,41971.0,50797077.0,0.892,59037472.0
60799,Europe,2022-03-30,Italy,14496579.0,159054.0,47.9,19.8,27.8,83.51,135951909.0,38789.0,50799027.0,0.892,59037472.0
60800,Europe,2022-03-31,Italy,14567990.0,159224.0,47.9,19.8,27.8,83.51,135994468.0,42559.0,50801015.0,0.892,59037472.0
60801,Europe,2022-04-01,Italy,14642354.0,159383.0,47.9,19.8,27.8,83.51,136026395.0,31927.0,50802423.0,0.892,59037472.0
60802,Europe,2022-04-02,Italy,14719394.0,159537.0,47.9,19.8,27.8,83.51,136056298.0,29903.0,50804033.0,0.892,59037472.0
60803,Europe,2022-04-03,Italy,14790806.0,159666.0,47.9,19.8,27.8,83.51,136062268.0,5970.0,50804449.0,0.892,59037472.0
60804,Europe,2022-04-04,Italy,14845815.0,159784.0,47.9,19.8,27.8,83.51,136089528.0,27260.0,50805539.0,0.892,59037472.0
60805,Europe,2022-04-05,Italy,14877144.0,159909.0,47.9,19.8,27.8,83.51,136118582.0,29054.0,50806822.0,0.892,59037472.0
60806,Europe,2022-04-06,Italy,14966058.0,160103.0,47.9,19.8,27.8,83.51,136146814.0,28232.0,50808182.0,0.892,59037472.0
60807,Europe,2022-04-07,Italy,15035943.0,160252.0,47.9,19.8,27.8,83.51,136176399.0,29585.0,50809551.0,0.892,59037472.0
60808,Europe,2022-04-08,Italy,15106066.0,160402.0,47.9,19.8,27.8,83.51,136210289.0,33890.0,50811088.0,0.892,59037472.0
60809,Europe,2022-04-09,Italy,15173707.0,160546.0,47.9,19.8,27.8,83.51,136240622.0,30333.0,50812632.0,0.892,59037472.0
60810,Europe,2022-04-10,Italy,15238128.0,160658.0,47.9,19.8,27.8,83.51,136246511.0,5889.0,50813040.0,0.892,59037472.0
60811,Europe,2022-04-11,Italy,15292048.0,160748.0,47.9,19.8,27.8,83.51,136275187.0,28676.0,50814333.0,0.892,59037472.0
60812,Europe,2022-04-12,Italy,15320753.0,160863.0,47.9,19.8,27.8,83.51,136303012.0,27825.0,50815581.0,0.892,59037472.0
60813,Europe,2022-04-13,Italy,15404809.0,161032.0,47.9,19.8,27.8,83.51,136332312.0,29300.0,50816977.0,0.892,59037472.0
60814,Europe,2022-04-14,Italy,15467395.0,161187.0,47.9,19.8,27.8,83.51,136368602.0,36290.0,50818469.0,0.892,59037472.0
60815,Europe,2022-04-15,Italy,15533012.0,161336.0,47.9,19.8,27.8,83.51,136401169.0,32567.0,50819637.0,0.892,59037472.0
60816,Europe,2022-04-16,Italy,15595302.0,161469.0,47.9,19.8,27.8,83.51,136420238.0,19069.0,50820442.0,0.892,59037472.0
60817,Europe,2022-04-17,Italy,15659835.0,161602.0,47.9,19.8,27.8,83.51,136420753.0,515.0,50820481.0,0.892,59037472.0
60818,Europe,2022-04-18,Italy,15712088.0,161687.0,47.9,19.8,27.8,83.51,136422672.0,1919.0,50820530.0,0.892,59037472.0
60819,Europe,2022-04-19,Italy,15730676.0,161766.0,47.9,19.8,27.8,83.51,136465246.0,42574.0,50821819.0,0.892,59037472.0
60820,Europe,2022-04-20,Italy,15758002.0,161893.0,47.9,19.8,27.8,83.51,136511144.0,45898.0,50823091.0,0.892,59037472.0
60821,Europe,2022-04-21,Italy,15858442.0,162098.0,47.9,19.8,27.8,83.51,136557200.0,46056.0,50824316.0,0.892,59037472.0
60822,Europe,2022-04-22,Italy,15934437.0,162264.0,47.9,19.8,27.8,83.51,136606589.0,49389.0,50825600.0,0.892,59037472.0
60823,Europe,2022-04-23,Italy,16008181.0,162466.0,47.9,19.8,27.8,83.51,136644954.0,38365.0,50826792.0,0.892,59037472.0
60824,Europe,2022-04-24,Italy,16079209.0,162609.0,47.9,19.8,27.8,83.51,136651900.0,6946.0,50827017.0,0.892,59037472.0
60825,Europe,2022-04-25,Italy,16136057.0,162688.0,47.9,19.8,27.8,83.51,136655367.0,3467.0,50827088.0,0.892,59037472.0
60826,Europe,2022-04-26,Italy,16161339.0,162781.0,47.9,19.8,27.8,83.51,136706304.0,50937.0,50828275.0,0.892,59037472.0
60827,Europe,2022-04-27,Italy,16191323.0,162927.0,47.9,19.8,27.8,83.51,136756871.0,50567.0,50829407.0,0.892,59037472.0
60828,Europe,2022-04-28,Italy,16279754.0,163113.0,47.9,19.8,27.8,83.51,136804590.0,47719.0,50830370.0,0.892,59037472.0
60829,Europe,2022-04-29,Italy,16349788.0,163244.0,47.9,19.8,27.8,83.51,136853540.0,48950.0,50831603.0,0.892,59037472.0
60830,Europe,2022-04-30,Italy,16409183.0,163377.0,47.9,19.8,27.8,83.51,136890625.0,37085.0,50832790.0,0.892,59037472.0
60831,Europe,2022-05-01,Italy,16463200.0,163507.0,47.9,19.8,27.8,83.51,136893076.0,2451.0,50832857.0,0.892,59037472.0
60832,Europe,2022-05-02,Italy,16504791.0,163612.0,47.9,19.8,27.8,83.51,136928771.0,35695.0,50833597.0,0.892,59037472.0
60833,Europe,2022-05-03,Italy,16523859.0,163736.0,47.9,19.8,27.8,83.51,136972833.0,44062.0,50834427.0,0.892,59037472.0
60834,Europe,2022-05-04,Italy,16586268.0,163889.0,47.9,19.8,27.8,83.51,137018841.0,46008.0,50835382.0,0.892,59037472.0
60835,Europe,2022-05-05,Italy,16633911.0,164041.0,47.9,19.8,27.8,83.51,137064821.0,45980.0,50836271.0,0.892,59037472.0
60836,Europe,2022-05-06,Italy,16682626.0,164179.0,47.9,19.8,27.8,83.51,137109483.0,44662.0,50837167.0,0.892,59037472.0
60837,Europe,2022-05-07,Italy,16726990.0,164304.0,47.9,19.8,27.8,83.51,137139739.0,30256.0,50838068.0,0.892,59037472.0
60838,Europe,2022-05-08,Italy,16767773.0,164417.0,47.9,19.8,27.8,83.51,137145546.0,5807.0,50838324.0,0.892,59037472.0
60839,Europe,2022-05-09,Italy,16798998.0,164489.0,47.9,19.8,27.8,83.51,137181154.0,35608.0,50838973.0,0.892,59037472.0
60840,Europe,2022-05-10,Italy,16816419.0,164573.0,47.9,19.8,27.8,83.51,137224008.0,42854.0,50839728.0,0.892,59037472.0
60841,Europe,2022-05-11,Italy,16872618.0,164731.0,47.9,19.8,27.8,83.51,137271585.0,47577.0,50840564.0,0.892,59037472.0
60842,Europe,2022-05-12,Italy,16915301.0,164846.0,47.9,19.8,27.8,83.51,137317467.0,45882.0,50841227.0,0.892,59037472.0
60843,Europe,2022-05-13,Italy,16954784.0,164976.0,47.9,19.8,27.8,83.51,137360981.0,43514.0,50842069.0,0.892,59037472.0
60844,Europe,2022-05-14,Italy,16993813.0,165091.0,47.9,19.8,27.8,83.51,137391518.0,30537.0,50842986.0,0.892,59037472.0
60845,Europe,2022-05-15,Italy,17030147.0,165182.0,47.9,19.8,27.8,83.51,137397351.0,5833.0,50843217.0,0.892,59037472.0
60846,Europe,2022-05-16,Italy,17057873.0,165244.0,47.9,19.8,27.8,83.51,137429054.0,31703.0,50843801.0,0.892,59037472.0
60847,Europe,2022-05-17,Italy,17071649.0,165346.0,47.9,19.8,27.8,83.51,137465642.0,36588.0,50844511.0,0.892,59037472.0
60848,Europe,2022-05-18,Italy,17116550.0,165494.0,47.9,19.8,27.8,83.51,137509099.0,43457.0,50845376.0,0.892,59037472.0
60849,Europe,2022-05-19,Italy,17147477.0,165630.0,47.9,19.8,27.8,83.51,137550596.0,41497.0,50846229.0,0.892,59037472.0
60850,Europe,2022-05-20,Italy,17178199.0,165738.0,47.9,19.8,27.8,83.51,137588878.0,38282.0,50846999.0,0.892,59037472.0
60851,Europe,2022-05-21,Italy,17205017.0,165827.0,47.9,19.8,27.8,83.51,137615429.0,26551.0,50847763.0,0.892,59037472.0
60852,Europe,2022-05-22,Italy,17229263.0,165918.0,47.9,19.8,27.8,83.51,137620196.0,4767.0,50847940.0,0.892,59037472.0
60853,Europe,2022-05-23,Italy,17247552.0,165952.0,47.9,19.8,27.8,83.51,137648919.0,28723.0,50848340.0,0.892,59037472.0
60854,Europe,2022-05-24,Italy,17257573.0,166032.0,47.9,19.8,27.8,83.51,137683898.0,34979.0,50848910.0,0.892,59037472.0
60855,Europe,2022-05-25,Italy,17289433.0,166150.0,47.9,19.8,27.8,83.51,137722084.0,38186.0,50849641.0,0.892,59037472.0
60856,Europe,2022-05-26,Italy,17312432.0,166264.0,47.9,19.8,27.8,83.51,137759769.0,37685.0,50850322.0,0.892,59037472.0
60857,Europe,2022-05-27,Italy,17335068.0,166371.0,47.9,19.8,27.8,83.51,137794674.0,34905.0,50851054.0,0.892,59037472.0
60858,Europe,2022-05-28,Italy,17355119.0,166476.0,47.9,19.8,27.8,83.51,137817972.0,23298.0,50851749.0,0.892,59037472.0
60859,Europe,2022-05-29,Italy,17373741.0,166542.0,47.9,19.8,27.8,83.51,137822311.0,4339.0,50851945.0,0.892,59037472.0
60860,Europe,2022-05-30,Italy,17388877.0,166569.0,47.9,19.8,27.8,83.51,137847748.0,25437.0,50852462.0,0.892,59037472.0
60861,Europe,2022-05-31,Italy,17396723.0,166631.0,47.9,19.8,27.8,83.51,137877781.0,30033.0,50853028.0,0.892,59037472.0
60862,Europe,2022-06-01,Italy,17421410.0,166697.0,47.9,19.8,27.8,83.51,137902199.0,24418.0,50853586.0,0.892,59037472.0
60863,Europe,2022-06-02,Italy,17440232.0,166756.0,47.9,19.8,27.8,83.51,137903631.0,1432.0,50853623.0,0.892,59037472.0
60864,Europe,2022-06-03,Italy,17457950.0,166835.0,47.9,19.8,27.8,83.51,137923151.0,19520.0,50854071.0,0.892,59037472.0
60865,Europe,2022-06-04,Italy,17467642.0,166875.0,47.9,19.8,27.8,83.51,137935390.0,12239.0,50854600.0,0.892,59037472.0
60866,Europe,2022-06-05,Italy,17490451.0,166922.0,47.9,19.8,27.8,83.51,137936707.0,1317.0,50854657.0,0.892,59037472.0
